Date,Open,High,Low,Close,Adj Close,Volume
2011-02-09,8.653332710266113,9.279999732971191,8.649999618530273,9.19333267211914,7.708771705627441,54789600
2011-02-10,9.079999923706055,9.286666870117188,8.956666946411133,9.273332595825195,7.775852680206299,13716300
2011-02-11,9.213333129882812,9.40666675567627,9.19333267211914,9.373332977294922,7.8597025871276855,7839000
2011-02-14,9.433333396911621,9.903332710266113,9.390000343322754,9.880000114440918,8.284555435180664,22017600
2011-02-15,9.543333053588867,9.726667404174805,9.319999694824219,9.426667213439941,7.90442419052124,24748800
2011-02-16,9.446666717529297,9.686667442321777,9.433333396911621,9.489999771118164,7.95753288269043,14177100
2011-02-17,9.516667366027832,9.626667022705078,9.41333293914795,9.576666831970215,8.030203819274902,10136400
2011-02-18,9.600000381469727,9.800000190734863,9.55666732788086,9.696666717529297,8.13082504272461,13293600
2011-02-22,9.513333320617676,9.55666732788086,9.313332557678223,9.333333015441895,7.826165199279785,14325600
2011-02-23,9.333333015441895,9.483332633972168,9.223333358764648,9.333333015441895,7.826165199279785,11292600
2011-02-24,9.346667289733887,9.373332977294922,9.186667442321777,9.34000015258789,7.831752777099609,9765900
2011-02-25,9.373332977294922,9.483332633972168,9.346667289733887,9.470000267028809,7.940760612487793,9471900
2011-02-28,9.460000038146973,9.539999961853027,9.353333473205566,9.536666870117188,7.996660232543945,9427800
2011-03-01,9.539999961853027,9.583333015441895,9.223333358764648,9.226667404174805,7.736720085144043,9979500
2011-03-02,9.233332633972168,9.399999618530273,9.15999984741211,9.279999732971191,7.781442165374756,6171600
2011-03-03,9.373332977294922,9.526666641235352,9.373332977294922,9.463333129882812,7.935168743133545,4659000
2011-03-04,9.446666717529297,9.466667175292969,9.233332633972168,9.34000015258789,7.831752777099609,5271900
2011-03-07,9.579999923706055,9.59000015258789,9.33666706085205,9.41333293914795,7.89324426651001,5964300
2011-03-08,9.446666717529297,9.536666870117188,9.376667022705078,9.460000038146973,7.932376384735107,4553100
2011-03-09,9.44333267211914,9.49666690826416,9.229999542236328,9.25,7.756290435791016,6339000
2011-03-10,9.170000076293945,9.180000305175781,8.983332633972168,8.993332862854004,7.541064739227295,6360900
2011-03-11,8.966667175292969,9.08666706085205,8.933333396911621,9.063332557678223,7.599764347076416,4226100
2011-03-14,9.016667366027832,9.026666641235352,8.640000343322754,8.789999961853027,7.370569229125977,12071700
2011-03-15,8.563332557678223,8.6899995803833,8.533332824707031,8.606666564941406,7.2168402671813965,8685000
2011-03-16,8.546667098999023,8.623332977294922,8.123332977294922,8.16333293914795,6.845098972320557,14090100
2011-03-17,8.256667137145996,8.3100004196167,8.096667289733887,8.19333267211914,6.870254039764404,10500600
2011-03-18,8.333333015441895,8.41333293914795,8.243332862854004,8.263333320617676,6.92894983291626,12024000
2011-03-21,8.376667022705078,8.510000228881836,8.34333324432373,8.453332901000977,7.088267803192139,5738700
2011-03-22,8.473333358764648,8.5,8.373332977294922,8.383333206176758,7.02957010269165,4160100
2011-03-23,8.303333282470703,8.510000228881836,8.279999732971191,8.44333267211914,7.079880714416504,6387300
2011-03-24,8.5,8.573332786560059,8.446666717529297,8.526666641235352,7.149759769439697,3754200
2011-03-25,8.5600004196167,8.5600004196167,8.426667213439941,8.433333396911621,7.071499347686768,3484800
2011-03-28,8.4399995803833,8.573332786560059,8.423333168029785,8.426667213439941,7.065909385681152,3243900
2011-03-29,8.369999885559082,8.59333324432373,8.316666603088379,8.583333015441895,7.197274684906006,6301800
2011-03-30,8.566666603088379,8.666666984558105,8.486666679382324,8.596667289733887,7.2084550857543945,6095700
2011-03-31,8.596667289733887,8.613332748413086,8.476667404174805,8.613332748413086,7.2224297523498535,5145600
2011-04-01,8.596667289733887,9.546667098999023,8.533332824707031,9.40999984741211,7.890451908111572,53970900
2011-04-04,9.243332862854004,9.329999923706055,9.133333206176758,9.146666526794434,7.669641017913818,17131800
2011-04-05,9.133333206176758,9.433333396911621,9.09000015258789,9.333333015441895,7.826165199279785,12865800
2011-04-06,9.293333053588867,9.699999809265137,9.273332595825195,9.609999656677246,8.05815315246582,15311700
2011-04-07,9.626667022705078,9.833333015441895,9.536666870117188,9.6899995803833,8.12523365020752,14649000
2011-04-08,9.710000038146973,9.729999542236328,9.420000076293945,9.483332633972168,7.951937675476074,11691300
2011-04-11,9.386667251586914,9.550000190734863,9.276666641235352,9.34333324432373,7.83454704284668,8860800
2011-04-12,9.333333015441895,9.403332710266113,9.223333358764648,9.263333320617676,7.767467975616455,10165500
2011-04-13,9.359999656677246,9.383333206176758,9.153332710266113,9.25333309173584,7.759080410003662,6958800
2011-04-14,9.239999771118164,9.350000381469727,9.183333396911621,9.270000457763672,7.773056983947754,4206000
2011-04-15,9.303333282470703,9.460000038146973,9.236666679382324,9.403332710266113,7.884856700897217,4686300
2011-04-18,9.256667137145996,9.286666870117188,9.083333015441895,9.1899995803833,7.705975532531738,4151100
2011-04-19,9.206666946411133,9.666666984558105,9.106666564941406,9.133333206176758,7.658459186553955,7024500
2011-04-20,9.173333168029785,9.236666679382324,8.993332862854004,9.106666564941406,7.636099815368652,8007600
2011-04-21,9.119999885559082,9.213333129882812,9.08666706085205,9.180000305175781,7.697591304779053,3694500
2011-04-25,9.186667442321777,9.260000228881836,9.00333309173584,9.076666831970215,7.610944747924805,3938400
2011-04-26,9.113332748413086,9.216667175292969,9.069999694824219,9.09333324432373,7.624917507171631,4196700
2011-04-27,9.083333015441895,9.203332901000977,9.0,9.15999984741211,7.680821418762207,4687800
2011-04-28,9.140000343322754,9.19333267211914,9.053333282470703,9.079999923706055,7.61374044418335,3900000
2011-04-29,9.079999923706055,9.119999885559082,9.006667137145996,9.039999961853027,7.580198287963867,5252400
2011-05-02,9.0600004196167,9.166666984558105,9.016667366027832,9.046667098999023,7.585788726806641,4058400
2011-05-03,9.066666603088379,9.076666831970215,8.863332748413086,8.923333168029785,7.482369899749756,5104200
2011-05-04,8.956666946411133,8.956666946411133,8.75,8.863332748413086,7.432058334350586,7131900
2011-05-05,8.83666706085205,8.923333168029785,8.779999732971191,8.83666706085205,7.409702777862549,6603000
2011-05-06,8.876667022705078,9.0,8.826666831970215,8.863332748413086,7.432058334350586,4917900
2011-05-09,8.869999885559082,9.126667022705078,8.83666706085205,9.123332977294922,7.650074005126953,4349100
2011-05-10,9.100000381469727,9.183333396911621,9.029999732971191,9.153332710266113,7.675228118896484,2975400
2011-05-11,9.140000343322754,9.19333267211914,8.960000038146973,9.006667137145996,7.552247047424316,4500000
2011-05-12,8.94333267211914,9.069999694824219,8.853333473205566,9.063332557678223,7.599764347076416,5100000
2011-05-13,9.083333015441895,9.119999885559082,8.946666717529297,8.970000267028809,7.521500587463379,3456600
2011-05-16,8.816666603088379,9.359999656677246,8.729999542236328,8.743332862854004,7.331437110900879,29297100
2011-05-17,8.763333320617676,8.783332824707031,8.619999885559082,8.649999618530273,7.253176212310791,10177500
2011-05-18,8.640000343322754,8.729999542236328,8.606666564941406,8.729999542236328,7.320258617401123,4898400
2011-05-19,8.739999771118164,8.803333282470703,8.666666984558105,8.710000038146973,7.3034868240356445,4773900
2011-05-20,8.676667213439941,8.696666717529297,8.5,8.5,7.127398490905762,4075200
2011-05-23,8.373332977294922,8.426667213439941,8.303333282470703,8.313332557678223,6.970874309539795,6000000
2011-05-24,8.333333015441895,8.386667251586914,8.263333320617676,8.316666603088379,6.9736714363098145,5251800
2011-05-25,8.296667098999023,8.34333324432373,8.206666946411133,8.266667366027832,6.9317450523376465,3495300
2011-05-26,8.270000457763672,8.273332595825195,8.0600004196167,8.126667022705078,6.814352512359619,9954600
2011-05-27,8.210000038146973,8.566666603088379,8.183333396911621,8.456666946411133,7.091064453125,11208300
2011-05-31,8.506667137145996,8.5600004196167,8.393333435058594,8.506667137145996,7.132989883422852,6522900
2011-06-01,8.456666946411133,8.456666946411133,8.149999618530273,8.15999984741211,6.8423027992248535,5321400
2011-06-02,8.199999809265137,8.263333320617676,8.143333435058594,8.186667442321777,6.864665985107422,5451600
2011-06-03,8.116666793823242,8.140000343322754,8.036666870117188,8.043333053588867,6.744474411010742,3945900
2011-06-06,8.023332595825195,8.069999694824219,7.823332786560059,7.840000152587891,6.573979377746582,4735500
2011-06-07,7.876667022705078,8.050000190734863,7.869999885559082,7.929999828338623,6.649444103240967,6221700
2011-06-08,7.883333206176758,7.943333148956299,7.796667098999023,7.803332805633545,6.543232440948486,3979800
2011-06-09,8.079999923706055,8.103333473205566,7.9166669845581055,8.050000190734863,6.750065326690674,6867300
2011-06-10,8.020000457763672,8.039999961853027,7.900000095367432,7.933332920074463,6.652237892150879,4661700
2011-06-13,7.956666946411133,7.986667156219482,7.889999866485596,7.933332920074463,6.652237892150879,3581400
2011-06-14,8.029999732971191,8.096667289733887,7.983333110809326,8.0600004196167,6.75845193862915,5154300
2011-06-15,7.993332862854004,8.013333320617676,7.820000171661377,7.836667060852051,6.571183681488037,5807400
2011-06-16,7.840000152587891,7.9766669273376465,7.803332805633545,7.909999847412109,6.632673740386963,7208400
2011-06-17,8.00333309173584,8.00333309173584,7.9033331871032715,7.923333168029785,6.643853664398193,4546200
2011-06-20,7.929999828338623,7.97333288192749,7.8933329582214355,7.943333148956299,6.660622596740723,2526900
2011-06-21,7.993332862854004,8.119999885559082,7.97333288192749,8.09333324432373,6.786401748657227,4471800
2011-06-22,8.079999923706055,8.153332710266113,7.980000019073486,7.989999771118164,6.69975471496582,3060900
2011-06-23,7.929999828338623,7.940000057220459,7.673333168029785,7.783332824707031,6.52646017074585,9474600
2011-06-24,7.816667079925537,7.8566670417785645,7.75,7.796667098999023,6.537642002105713,5865900
2011-06-27,7.78000020980835,7.9166669845581055,7.766666889190674,7.889999866485596,6.615903377532959,4167300
2011-06-28,7.920000076293945,8.020000457763672,7.843332767486572,8.00333309173584,6.710935592651367,4551000
2011-06-29,8.026666641235352,8.383333206176758,8.020000457763672,8.380000114440918,7.026777744293213,8649600
2011-06-30,8.4399995803833,8.479999542236328,8.369999885559082,8.433333396911621,7.071499347686768,8143200
2011-07-01,8.41333293914795,8.729999542236328,8.403332710266113,8.706666946411133,7.300693988800049,5796900
2011-07-05,8.50333309173584,8.773332595825195,8.50333309173584,8.756667137145996,7.3426194190979,4536000
2011-07-06,8.686667442321777,8.703332901000977,8.520000457763672,8.533332824707031,7.155349254608154,7369500
2011-07-07,8.609999656677246,8.666666984558105,8.516667366027832,8.59333324432373,7.205661773681641,7611600
2011-07-08,8.473333358764648,8.486666679382324,8.369999885559082,8.456666946411133,7.091064453125,4492500
2011-07-11,8.319999694824219,8.333333015441895,8.026666641235352,8.043333053588867,6.744474411010742,7096800
2011-07-12,8.053333282470703,8.116666793823242,7.9633331298828125,7.96999979019165,6.682985782623291,5318400
2011-07-13,8.0,8.083333015441895,7.926667213439941,7.940000057220459,6.657829761505127,3534000
2011-07-14,7.953332901000977,8.006667137145996,7.826666831970215,7.8466668128967285,6.5795674324035645,3835200
2011-07-15,7.900000095367432,7.926667213439941,7.77666711807251,7.896667003631592,6.621493816375732,4354500
2011-07-18,7.8566670417785645,7.8566670417785645,7.579999923706055,7.590000152587891,6.364348411560059,6223500
2011-07-19,7.6666669845581055,7.8333330154418945,7.656667232513428,7.7866668701171875,6.529256820678711,6880500
2011-07-20,7.869999885559082,7.886666774749756,7.760000228881836,7.796667098999023,6.537642002105713,4879200
2011-07-21,7.849999904632568,8.0,7.816667079925537,7.946667194366455,6.663419246673584,6232200
2011-07-22,7.9633331298828125,8.066666603088379,7.929999828338623,8.066666603088379,6.764041900634766,3043500
2011-07-25,7.960000038146973,8.083333015441895,7.9166669845581055,8.046667098999023,6.747271537780762,5493000
2011-07-26,8.020000457763672,8.103333473205566,7.986667156219482,8.096667289733887,6.789196968078613,4760400
2011-07-27,8.180000305175781,8.233332633972168,7.7133331298828125,7.8333330154418945,6.568386554718018,11856600
2011-07-28,7.8566670417785645,8.119999885559082,7.8566670417785645,8.0,6.708139896392822,7653600
2011-07-29,7.8933329582214355,8.173333168029785,7.8333330154418945,8.023332595825195,6.72770357131958,5538300
2011-08-01,8.116666793823242,8.15666675567627,7.923333168029785,8.063332557678223,6.761246204376221,6781200
2011-08-02,7.949999809265137,8.006667137145996,7.706666946411133,7.793333053588867,6.534846782684326,8308200
2011-08-03,7.793333053588867,7.880000114440918,7.586667060852051,7.829999923706055,6.565590858459473,6801000
2011-08-04,7.683332920074463,7.733333110809326,7.4633331298828125,7.46999979019165,6.263726234436035,10431600
2011-08-05,7.6666669845581055,7.829999923706055,7.446667194366455,7.5966668128967285,6.369936943054199,17244900
2011-08-08,7.409999847412109,7.563333034515381,6.7733330726623535,6.800000190734863,5.701919078826904,17373300
2011-08-09,6.949999809265137,7.543333053588867,6.8333330154418945,7.539999961853027,6.322422027587891,16261800
2011-08-10,7.363333225250244,7.546667098999023,7.079999923706055,7.156667232513428,6.000991344451904,13979700
2011-08-11,7.409999847412109,7.983333110809326,7.283332824707031,7.8466668128967285,6.5795674324035645,13207500
2011-08-12,7.936666965484619,8.046667098999023,7.626667022705078,7.656667232513428,6.420250415802002,6581700
2011-08-15,7.736667156219482,7.906667232513428,7.71999979019165,7.873332977294922,6.6019287109375,3927900
2011-08-16,7.766666889190674,7.896667003631592,7.369999885559082,7.656667232513428,6.420250415802002,16532400
2011-08-17,7.71999979019165,7.8333330154418945,7.5833330154418945,7.623332977294922,6.39229679107666,5146500
2011-08-18,7.373332977294922,7.386666774749756,7.150000095367432,7.203332901000977,6.040121555328369,7193100
2011-08-19,7.086667060852051,7.366666793823242,7.050000190734863,7.066667079925537,5.92552375793457,5630400
2011-08-22,7.22333288192749,7.269999980926514,6.966667175292969,6.993332862854004,5.86403226852417,4938300
2011-08-23,7.236667156219482,7.460000038146973,7.0233330726623535,7.453332901000977,6.249751091003418,9103200
2011-08-24,7.49666690826416,7.706666946411133,7.426667213439941,7.683332920074463,6.44260835647583,6136200
2011-08-25,7.803332805633545,7.809999942779541,7.340000152587891,7.413332939147949,6.216210842132568,5004900
2011-08-26,7.3466668128967285,7.633333206176758,7.236667156219482,7.576666831970215,6.35316801071167,4596300
2011-08-29,7.679999828338623,7.823332786560059,7.630000114440918,7.816667079925537,6.554413795471191,5627700
2011-08-30,7.743332862854004,7.886666774749756,7.656667232513428,7.809999942779541,6.548820972442627,5666400
2011-08-31,7.860000133514404,8.020000457763672,7.78000020980835,7.896667003631592,6.621493816375732,7327200
2011-09-01,7.949999809265137,7.956666946411133,7.690000057220459,7.716667175292969,6.470561504364014,5341500
2011-09-02,7.5233330726623535,7.6433329582214355,7.396667003631592,7.519999980926514,6.30565071105957,5675400
2011-09-06,7.159999847412109,7.320000171661377,7.116666793823242,7.230000019073486,6.062482833862305,10823400
2011-09-07,7.71999979019165,7.886666774749756,7.556666851043701,7.853332996368408,6.585156440734863,10819800
2011-09-08,7.760000228881836,7.863333225250244,7.650000095367432,7.7133331298828125,6.467766761779785,7746300
2011-09-09,7.6066670417785645,7.670000076293945,7.406667232513428,7.420000076293945,6.221798896789551,7237800
2011-09-12,7.28000020980835,7.613333225250244,7.236667156219482,7.6066670417785645,6.378324031829834,8957400
2011-09-13,7.6433329582214355,7.923333168029785,7.576666831970215,7.8566670417785645,6.587953567504883,8505300
2011-09-14,7.926667213439941,8.066666603088379,7.756667137145996,7.926667213439941,6.646650314331055,9287700
2011-09-15,8.036666870117188,8.40666675567627,7.980000019073486,8.380000114440918,7.026777744293213,12492900
2011-09-16,8.463333129882812,8.59333324432373,8.283332824707031,8.423333168029785,7.0631103515625,20928900
2011-09-19,8.260000228881836,8.350000381469727,8.036666870117188,8.263333320617676,6.92894983291626,7973700
2011-09-20,8.300000190734863,8.423333168029785,8.119999885559082,8.233332633972168,6.903793811798096,7536300
2011-09-21,8.236666679382324,8.329999923706055,8.046667098999023,8.0600004196167,6.75845193862915,8225400
2011-09-22,7.77666711807251,8.073332786560059,7.6666669845581055,8.0,6.708139896392822,14445900
2011-09-23,7.940000057220459,8.153332710266113,7.8933329582214355,8.130000114440918,6.817148685455322,8548500
2011-09-26,8.239999771118164,8.353333473205566,8.0,8.329999923706055,6.984851837158203,7603200
2011-09-27,8.579999923706055,8.66333293914795,8.293333053588867,8.356666564941406,7.0072126388549805,9346200
2011-09-28,8.293333053588867,8.293333053588867,7.983333110809326,7.99666690826416,6.705345153808594,7846500
2011-09-29,8.203332901000977,8.229999542236328,7.72333288192749,8.020000457763672,6.724911212921143,9042900
2011-09-30,7.8933329582214355,7.923333168029785,7.7133331298828125,7.7133331298828125,6.467766761779785,6473400
2011-10-03,7.650000095367432,7.909999847412109,7.426667213439941,7.436666965484619,6.235775470733643,7947600
2011-10-04,7.323332786560059,7.670000076293945,7.230000019073486,7.646667003631592,6.411864280700684,11567400
2011-10-05,7.683332920074463,8.043333053588867,7.550000190734863,7.956666946411133,6.671806335449219,11532000
2011-10-06,7.9033331871032715,8.166666984558105,7.77666711807251,8.146666526794434,6.831123352050781,5481300
2011-10-07,8.173333168029785,8.216667175292969,7.936666965484619,8.036666870117188,6.738885402679443,8395800
2011-10-10,8.213333129882812,8.396666526794434,8.183333396911621,8.373332977294922,7.021186828613281,5504100
2011-10-11,8.270000457763672,8.486666679382324,8.223333358764648,8.356666564941406,7.0072126388549805,5314500
2011-10-12,8.550000190734863,8.653332710266113,8.383333206176758,8.430000305175781,7.0687031745910645,13843500
2011-10-13,8.380000114440918,8.520000457763672,8.293333053588867,8.456666946411133,7.091064453125,8214600
2011-10-14,8.579999923706055,8.600000381469727,8.40666675567627,8.486666679382324,7.116218566894531,5874000
2011-10-17,8.396666526794434,8.506667137145996,8.276666641235352,8.30666732788086,6.965285778045654,4964400
2011-10-18,8.30666732788086,8.396666526794434,8.119999885559082,8.356666564941406,7.0072126388549805,12675000
2011-10-19,8.350000381469727,8.513333320617676,8.229999542236328,8.273332595825195,6.937335014343262,7149900
2011-10-20,8.25333309173584,8.430000305175781,8.203332901000977,8.366666793823242,7.015594959259033,6759300
2011-10-21,8.476667404174805,8.493332862854004,8.283332824707031,8.369999885559082,7.018390655517578,7434900
2011-10-24,8.363332748413086,8.623332977294922,8.350000381469727,8.543333053588867,7.163735389709473,6336900
2011-10-25,8.483332633972168,8.539999961853027,8.136667251586914,8.149999618530273,6.833917617797852,10013700
2011-10-26,8.199999809265137,8.416666984558105,7.886666774749756,8.103333473205566,6.79478645324707,15419400
2011-10-27,8.390000343322754,8.666666984558105,8.25333309173584,8.58666706085205,7.200071811676025,11462700
2011-10-28,8.539999961853027,8.666666984558105,8.516667366027832,8.563332557678223,7.180507659912109,6606600
2011-10-31,8.479999542236328,8.486666679382324,8.346667289733887,8.350000381469727,7.001622200012207,5558100
2011-11-01,8.033332824707031,8.416666984558105,7.756667137145996,8.119999885559082,6.8087615966796875,22082700
2011-11-02,8.206666946411133,8.326666831970215,8.05666732788086,8.229999542236328,6.900997161865234,8333100
2011-11-03,8.333333015441895,8.543333053588867,8.146666526794434,8.436667442321777,7.074293613433838,8282700
2011-11-04,8.313332557678223,8.470000267028809,8.283332824707031,8.433333396911621,7.071499347686768,5787900
2011-11-07,8.426667213439941,8.576666831970215,8.366666793823242,8.553333282470703,7.172122001647949,4510200
2011-11-08,8.603333473205566,8.706666946411133,8.526666641235352,8.666666984558105,7.267152786254883,6217200
2011-11-09,8.460000038146973,8.523332595825195,8.396666526794434,8.40999984741211,7.051929950714111,9456600
2011-11-10,8.576666831970215,8.609999656677246,8.40999984741211,8.5600004196167,7.177709579467773,6039600
2011-11-11,8.686667442321777,8.890000343322754,8.66333293914795,8.83666706085205,7.409702777862549,5627400
2011-11-14,8.75,8.856666564941406,8.686667442321777,8.786666870117188,7.367776870727539,5507700
2011-11-15,8.796667098999023,8.936667442321777,8.683333396911621,8.880000114440918,7.446035385131836,4978200
2011-11-16,8.716667175292969,8.766667366027832,8.550000190734863,8.58666706085205,7.200071811676025,7913700
2011-11-17,8.583333015441895,8.616666793823242,8.4399995803833,8.479999542236328,7.1106276512146,6469200
2011-11-18,8.563332557678223,8.619999885559082,8.470000267028809,8.55666732788086,7.1749162673950195,4009800
2011-11-21,8.393333435058594,8.456666946411133,8.316666603088379,8.386667251586914,7.0323662757873535,5188200
2011-11-22,8.369999885559082,8.453332901000977,8.326666831970215,8.353333473205566,7.004417419433594,4256400
2011-11-23,8.25,8.303333282470703,8.203332901000977,8.203332901000977,6.878638744354248,5446500
2011-11-25,8.199999809265137,8.279999732971191,8.176667213439941,8.183333396911621,6.861867427825928,2514900
2011-11-28,8.4399995803833,8.476667404174805,8.34333324432373,8.40999984741211,7.051929950714111,5287200
2011-11-29,8.420000076293945,8.489999771118164,8.333333015441895,8.33666706085205,6.990444183349609,2884200
2011-11-30,8.710000038146973,8.763333320617676,8.553333282470703,8.75,7.337028980255127,7686300
2011-12-01,8.6899995803833,8.75,8.619999885559082,8.699999809265137,7.295101642608643,5331900
2011-12-02,8.800000190734863,8.833333015441895,8.573332786560059,8.633333206176758,7.239202976226807,5314500
2011-12-05,8.803333282470703,8.833333015441895,8.646666526794434,8.733332633972168,7.323051452636719,4673700
2011-12-06,8.699999809265137,8.773332595825195,8.653332710266113,8.716667175292969,7.309080123901367,3405900
2011-12-07,8.630000114440918,8.630000114440918,8.456666946411133,8.529999732971191,7.152554988861084,7300500
2011-12-08,8.489999771118164,8.489999771118164,8.279999732971191,8.286666870117188,6.948514938354492,7641300
2011-12-09,8.33666706085205,8.543333053588867,8.319999694824219,8.506667137145996,7.132989883422852,5923800
2011-12-12,8.390000343322754,8.40666675567627,8.213333129882812,8.283332824707031,6.945719242095947,6010800
2011-12-13,8.319999694824219,8.376667022705078,8.046667098999023,8.103333473205566,6.79478645324707,5567400
2011-12-14,8.0600004196167,8.119999885559082,7.97333288192749,8.020000457763672,6.724911212921143,4792200
2011-12-15,8.16333293914795,8.176667213439941,8.046667098999023,8.083333015441895,6.778016567230225,3781500
2011-12-16,8.143333435058594,8.173333168029785,7.993332862854004,8.010000228881836,6.716525554656982,5701200
2011-12-19,8.033332824707031,8.08666706085205,7.853332996368408,7.869999885559082,6.599132537841797,3860400
2011-12-20,7.989999771118164,8.186667442321777,7.989999771118164,8.143333435058594,6.828328609466553,3848700
2011-12-21,8.146666526794434,8.15999984741211,7.9766669273376465,8.123332977294922,6.811557769775391,3632100
2011-12-22,8.140000343322754,8.236666679382324,8.100000381469727,8.176667213439941,6.856279373168945,2975700
2011-12-23,8.176667213439941,8.233332633972168,8.123332977294922,8.229999542236328,6.900997161865234,1328400
2011-12-27,8.186667442321777,8.300000190734863,8.170000076293945,8.210000038146973,6.884226322174072,2122800
2011-12-28,8.220000267028809,8.220000267028809,8.083333015441895,8.096667289733887,6.789196968078613,2211300
2011-12-29,8.126667022705078,8.233332633972168,8.096667289733887,8.210000038146973,6.884226322174072,1471500
2011-12-30,8.206666946411133,8.233332633972168,8.170000076293945,8.170000076293945,6.850687503814697,1904100
2012-01-03,8.34333324432373,8.423333168029785,8.303333282470703,8.319999694824219,6.976466178894043,4406400
2012-01-04,8.229999542236328,8.266667366027832,8.143333435058594,8.206666946411133,6.881434917449951,3302700
2012-01-05,8.119999885559082,8.239999771118164,8.046667098999023,8.220000267028809,6.89261531829834,3216600
2012-01-06,8.210000038146973,8.300000190734863,8.126667022705078,8.143333435058594,6.828328609466553,3577200
2012-01-09,8.136667251586914,8.220000267028809,8.09000015258789,8.109999656677246,6.8003764152526855,2591700
2012-01-10,8.19333267211914,8.416666984558105,8.16333293914795,8.390000343322754,7.035160541534424,7941600
2012-01-11,8.386667251586914,8.396666526794434,8.303333282470703,8.350000381469727,7.001622200012207,7691100
2012-01-12,8.33666706085205,8.41333293914795,8.276666641235352,8.319999694824219,6.976466178894043,4607400
2012-01-13,8.24666690826416,8.283332824707031,8.19333267211914,8.266667366027832,6.9317450523376465,3173400
2012-01-17,8.316666603088379,8.383333206176758,8.166666984558105,8.173333168029785,6.853482246398926,3186300
2012-01-18,8.1899995803833,8.283332824707031,8.15666675567627,8.260000228881836,6.926156044006348,3612000
2012-01-19,8.313332557678223,8.4399995803833,8.289999961853027,8.380000114440918,7.026777744293213,3174000
2012-01-20,8.366666793823242,8.493332862854004,8.313332557678223,8.446666717529297,7.08267879486084,4173600
2012-01-23,8.476667404174805,8.536666870117188,8.449999809265137,8.486666679382324,7.116218566894531,2808300
2012-01-24,8.479999542236328,8.583333015441895,8.449999809265137,8.553333282470703,7.172122001647949,4334700
2012-01-25,8.550000190734863,8.646666526794434,8.483332633972168,8.633333206176758,7.239202976226807,3957600
2012-01-26,8.686667442321777,8.756667137145996,8.55666732788086,8.609999656677246,7.219635486602783,5799900
2012-01-27,8.550000190734863,8.683333396911621,8.536666870117188,8.66333293914795,7.2643561363220215,4361400
2012-01-30,8.579999923706055,8.583333015441895,8.423333168029785,8.433333396911621,7.071499347686768,5268900
2012-01-31,8.49666690826416,8.49666690826416,8.223333358764648,8.25333309173584,6.9205641746521,9030000
